player_id,player_name,position,week,opponent,targets,receptions,rushing_yards,rushing_tds,receiving_yards,receiving_tds,passing_yards,passing_tds,fantasy_points_ppr,fantasy_points
00-0037240,J.Williams,WR,6,KC,7,6,0,0,66,1,0,0,18.6,12.600000000000001
00-0039150,B.Young,QB,6,DAL,0,0,5,0,0,0,199,3,18.46,18.46
00-0040128,T.Warren,TE,6,ARI,9,6,0,0,63,1,0,0,18.3,12.3
00-0040124,T.McMillan,WR,6,DAL,5,3,0,0,29,2,0,0,17.9,14.9
00-0037256,R.White,RB,6,SF,3,3,65,1,21,0,0,0,17.6,14.6
00-0023459,A.Rodgers,QB,6,CLE,0,0,1,0,0,0,235,2,17.5,17.5
00-0033106,J.Goff,QB,6,KC,0,0,7,0,0,0,203,2,16.82,16.82
00-0037840,K.Williams,RB,6,BAL,2,2,50,1,37,0,0,0,16.700000000000003,14.700000000000001
00-0040122,A.Jeanty,RB,6,TEN,4,2,75,1,11,0,0,0,16.6,14.6
00-0039065,S.LaPorta,TE,6,KC,6,5,0,0,55,1,0,0,16.5,11.5
00-0039589,K.Johnson,WR,6,SF,4,4,0,0,64,1,0,0,16.4,12.4
00-0030061,Z.Ertz,TE,6,CHI,6,6,0,0,43,1,0,0,16.3,10.3
00-0038997,J.Downs,WR,6,ARI,7,6,0,0,42,1,0,0,16.2,10.2
00-0038621,D.Douglas,WR,6,NO,4,3,0,0,71,1,0,0,16.1,13.100000000000001
00-0039066,M.Mayer,TE,6,TEN,7,5,0,0,50,1,0,0,16,11
00-0036613,J.Waddle,WR,6,LAC,8,6,0,0,95,0,8,0,15.82,9.82
00-0037239,C.Olave,WR,6,NE,10,6,0,0,98,0,0,0,15.8,9.8
00-0034857,J.Allen,QB,6,ATL,0,0,42,0,0,0,180,2,15.399999999999999,15.399999999999999
00-0040663,H.Fannin,TE,6,PIT,10,7,0,0,81,0,0,0,15.1,8.1
00-0036264,J.Love,QB,6,CIN,0,0,26,0,0,0,259,1,14.959999999999999,14.959999999999999
00-0039917,M.Penix,QB,6,BUF,0,0,6,0,0,0,250,1,14.6,14.6
00-0032764,D.Henry,RB,6,LA,2,1,122,0,8,0,0,0,14,13
00-0033110,T.Higbee,TE,6,BAL,4,4,0,0,40,1,0,0,14,10
00-0035676,A.Brown,WR,6,NYG,9,6,0,0,80,0,0,0,14,8
00-0030506,T.Kelce,TE,6,DET,7,6,0,0,78,0,0,0,13.8,7.800000000000001
00-0036963,A.St. Brown,WR,6,KC,10,9,2,0,45,0,0,0,13.7,4.7
00-0032398,C.Moore,WR,6,CHI,5,3,0,0,46,1,0,0,13.600000000000001,10.600000000000001
00-0039732,B.Nix,QB,6,NYJ,0,0,24,0,0,0,174,1,13.360000000000001,13.360000000000001
00-0040667,M.Golden,WR,6,CIN,5,3,16,0,86,0,0,0,13.200000000000001,10.200000000000001
00-0033891,Z.Jones,WR,6,IND,8,5,0,0,79,0,0,0,12.9,7.9
00-0033906,A.Kamara,RB,6,NE,5,5,31,0,45,0,0,0,12.600000000000001,7.6000000000000005
00-0037157,Z.Knight,RB,6,IND,2,1,34,1,20,0,0,0,12.4,11.4
00-0038041,J.Ferguson,TE,6,CAR,3,3,0,0,33,1,0,0,12.3,9.3
00-0038996,T.Kraft,TE,6,CIN,2,2,0,0,43,1,0,0,12.3,10.3
00-0033908,C.Kupp,WR,6,JAX,3,2,0,0,40,1,0,0,12,10
00-0038563,T.Tucker,WR,6,TEN,5,5,0,0,70,0,0,0,12,7
00-0037112,J.Tonges,TE,6,TB,7,6,0,0,58,0,0,0,11.8,5.800000000000001
00-0040189,O.Gadsden,TE,6,MIA,8,7,0,0,68,0,0,0,11.8,4.800000000000001
00-0036415,V.Jefferson,WR,6,LV,6,4,0,0,75,0,0,0,11.5,7.5
00-0040237,T.Johnson,WR,6,SF,3,1,0,0,45,1,0,0,11.5,10.5
00-0036410,T.Higgins,WR,6,GB,8,5,0,0,62,0,0,0,11.2,6.2
00-0036972,M.Jones,QB,6,TB,0,0,13,0,0,0,347,0,11.180000000000001,11.180000000000001
00-0039376,S.Rattler,QB,6,NE,0,0,20,0,0,0,227,0,11.08,11.08
00-0034613,T.Hudson,TE,6,GB,5,4,0,0,10,1,0,0,11,7
00-0037263,T.Allgeier,RB,6,BUF,1,1,32,1,6,0,0,0,10.8,9.8
00-0037809,C.Okonkwo,TE,6,LV,6,6,0,0,46,0,0,0,10.600000000000001,4.6000000000000005
00-0039894,X.Worthy,WR,6,DET,4,2,6,0,20,1,0,0,10.6,8.6
00-0037816,R.Doubs,WR,6,CIN,9,5,0,0,55,0,0,0,10.5,5.5
00-0038783,N.Adkins,TE,6,NYJ,2,2,0,0,23,1,0,0,10.3,8.3
00-0039355,L.McCaffrey,WR,6,CHI,1,1,0,0,33,1,0,0,10.3,9.3
00-0038129,C.Otton,TE,6,SF,6,5,0,0,51,0,0,0,10.100000000000001,5.1000000000000005
00-0039793,A.Barner,TE,6,JAX,3,3,0,0,71,0,0,0,10.100000000000001,7.1000000000000005
00-0033881,E.Engram,TE,6,NYJ,6,5,7,0,42,0,0,0,9.9,4.9
00-0035500,G.Dortch,WR,6,IND,3,3,0,0,9,1,0,0,9.9,6.9
00-0039875,R.Davis,RB,6,ATL,2,2,0,0,19,1,0,0,9.9,7.9
00-0033375,T.Patrick,WR,6,SEA,1,1,0,0,26,1,0,0,9.6,8.6
00-0036919,K.Gainwell,RB,6,CLE,6,6,22,0,14,0,0,0,9.6,3.6
00-0035406,L.Humphrey,WR,6,PHI,8,4,0,0,55,0,0,0,9.5,5.5
00-0036973,T.Etienne,RB,6,SEA,5,4,27,0,28,0,0,0,9.5,5.5
00-0034975,J.Hill,RB,6,LA,6,5,16,0,28,0,0,0,9.4,4.4
00-0026498,M.Stafford,QB,6,BAL,0,0,1,0,0,0,181,1,9.34,9.34
00-0036407,J.Jeudy,WR,6,PIT,13,5,0,0,43,0,0,0,9.3,4.3
00-0031610,D.Waller,TE,6,LAC,3,2,0,0,12,1,0,0,9.2,7.2
00-0038558,D.Washington,TE,6,CLE,5,3,0,0,62,0,0,0,9.2,6.2
00-0040735,L.Burden,WR,6,WAS,4,4,0,0,51,0,0,0,9.100000000000001,5.1000000000000005
00-0039032,T.Spears,RB,6,LV,4,4,31,0,19,0,0,0,9,5
00-0035689,D.Knox,TE,6,ATL,2,1,0,0,19,1,0,0,8.9,7.9
00-0036912,D.Smith,WR,6,NYG,5,4,0,0,49,0,0,0,8.9,4.9
00-0038597,C.Brown,RB,6,GB,2,2,42,0,7,0,0,0,8.9,6.9
00-0040704,D.Gabriel,QB,6,PIT,0,0,0,0,0,0,221,0,8.84,8.84
00-0037248,J.Cook,RB,6,ATL,0,0,87,0,0,0,0,0,8.700000000000001,8.700000000000001
00-0033857,J.Smith-Schuster,WR,6,DET,3,3,0,0,57,0,0,0,8.7,5.7
00-0034844,S.Barkley,RB,6,NYG,3,2,58,0,9,0,0,0,8.7,6.7
00-0038738,H.Luepke,RB,6,CAR,2,2,0,0,7,1,0,0,8.7,6.7
00-0030565,G.Smith,QB,6,TEN,0,0,-3,0,0,0,174,1,8.66,8.66
00-0039064,Z.Flowers,WR,6,LA,10,6,0,0,46,0,0,0,8.600000000000001,2.6000000000000005
00-0038951,S.Tucker,RB,6,SF,0,0,25,1,0,0,0,0,8.5,8.5
00-0036924,M.Carter,RB,6,IND,5,2,34,0,30,0,0,0,8.4,6.4
00-0036997,J.Williams,RB,6,CAR,8,5,29,0,5,0,0,0,8.4,3.4000000000000004
00-0038559,Mi.Wilson,WR,6,IND,5,4,0,0,44,0,0,0,8.4,4.4
00-0037228,J.Warren,RB,6,CLE,2,2,52,0,11,0,0,0,8.3,6.300000000000001
00-0034827,D.Moore,WR,6,WAS,5,3,10,0,42,0,0,0,8.2,5.2
00-0037304,Co.Heyward,TE,6,CLE,1,1,0,0,12,1,0,0,8.2,7.2
00-0035685,D.Montgomery,RB,6,KC,2,2,24,0,37,0,0,0,8.100000000000001,6.1000000000000005
00-0036988,J.Palmer,WR,6,ATL,2,2,0,0,60,0,0,0,8,6
00-0037267,J.Ford,RB,6,PIT,6,5,17,0,13,0,0,0,8,3
00-0031381,D.Adams,WR,6,BAL,9,4,0,0,39,0,0,0,7.9,3.9000000000000004
00-0034960,J.Meyers,WR,6,TEN,4,4,0,0,39,0,0,0,7.9,3.9000000000000004
00-0037005,T.Tremble,TE,6,DAL,4,4,0,0,39,0,0,0,7.9,3.9000000000000004
00-0039139,J.Gibbs,RB,6,KC,2,1,65,0,0,0,0,0,7.5,6.5
00-0032385,S.Shepard,WR,6,SF,3,2,0,0,51,0,0,0,7.1000000000000005,5.1000000000000005
00-0039648,D.Martin-Robinson,TE,6,LV,1,1,0,0,1,1,0,0,7.1,6.1
00-0040676,C.Ward,QB,6,LV,0,0,0,0,0,0,222,1,6.880000000000001,6.880000000000001
00-0037545,R.Shaheed,WR,6,NE,6,4,0,0,28,0,0,0,6.800000000000001,2.8000000000000003
00-0037664,A.Pierce,WR,6,ARI,4,2,0,0,48,0,0,0,6.800000000000001,4.800000000000001
00-0030279,K.Allen,WR,6,MIA,7,4,0,0,27,0,0,0,6.7,2.7
00-0035261,T.Pollard,RB,6,LV,2,2,34,0,13,0,0,0,6.7,4.7
00-0035644,N.Fant,TE,6,GB,4,4,0,0,27,0,0,0,6.7,2.7
00-0040218,Ji.Horn,WR,6,DAL,2,2,11,0,36,0,0,0,6.7,4.7
00-0040727,T.Harris,WR,6,MIA,5,4,0,0,27,0,0,0,6.7,2.7
00-0035993,T.Huntley,QB,6,LA,0,0,39,0,0,0,68,0,6.620000000000001,6.620000000000001
00-0034753,M.Andrews,TE,6,LA,6,4,2,0,24,0,0,0,6.6,2.6
00-0036212,T.Tagovailoa,QB,6,LAC,0,0,4,0,0,0,205,1,6.6,6.6
00-0033955,J.McNichols,RB,6,CHI,4,3,5,0,30,0,0,0,6.5,3.5
00-0040730,R.Harvey,RB,6,NYJ,4,4,4,0,21,0,0,0,6.5,2.5
00-0032775,D.Robinson,WR,6,TB,3,2,0,0,44,0,0,0,6.4,4.4
00-0037261,K.Shakir,WR,6,ATL,5,3,0,0,33,0,0,0,6.300000000000001,3.3000000000000003
00-0039410,R.Flournoy,WR,6,CAR,6,3,3,0,30,0,0,0,6.300000000000001,3.3000000000000003
00-0039880,M.Washington,WR,6,LAC,5,4,1,0,22,0,0,0,6.300000000000001,2.3000000000000003
00-0037197,I.Pacheco,RB,6,DET,3,1,51,0,0,0,0,0,6.1000000000000005,5.1000000000000005
00-0033357,T.Hill,TE,6,NE,0,0,1,1,0,0,0,0,6.1,6.1
00-0038720,J.Hill,TE,6,LAC,3,3,0,0,31,0,0,0,6.1,3.1
00-0038120,B.Hall,RB,6,DEN,0,0,59,0,0,0,0,0,5.9,5.9
00-0031588,S.Diggs,WR,6,NO,3,3,0,0,28,0,0,0,5.800000000000001,2.8000000000000003
00-0033858,J.Smith,TE,6,CLE,4,3,10,0,18,0,0,0,5.800000000000001,2.8000000000000003
00-0033885,D.Njoku,TE,6,PIT,6,3,0,0,28,0,0,0,5.800000000000001,2.8000000000000003
00-0040242,J.Croskey-Merritt,RB,6,CHI,1,1,61,0,7,0,0,0,5.800000000000001,4.800000000000001
00-0033090,H.Henry,TE,6,NO,3,3,0,0,27,0,0,0,5.7,2.7
00-0038679,T.Shavers,WR,6,ATL,5,3,0,0,27,0,0,0,5.7,2.7
00-0040170,E.Ayomanor,WR,6,LV,5,3,0,0,27,0,0,0,5.7,2.7
00-0033943,J.Reynolds,WR,6,DEN,3,3,0,0,25,0,0,0,5.5,2.5
00-0040718,T.Hunter,WR,6,SEA,7,4,0,0,15,0,0,0,5.5,1.5
00-0035719,D.Samuel,WR,6,CHI,5,4,-1,0,15,0,0,0,5.4,1.4000000000000001
00-0039041,E.Higgins,TE,6,IND,2,2,0,0,34,0,0,0,5.4,3.4000000000000004
00-0040164,J.Lane,WR,6,CHI,2,1,7,0,37,0,0,0,5.4,4.4
00-0040236,K.Monangai,RB,6,WAS,1,1,19,0,25,0,0,0,5.4,4.4
00-0039751,J.Whittington,WR,6,BAL,4,3,0,0,23,0,0,0,5.300000000000001,2.3000000000000003
00-0033526,S.Perine,RB,6,GB,3,2,16,0,16,0,0,0,5.2,3.2
00-0039849,M.Harrison,WR,6,IND,2,2,0,0,32,0,0,0,5.2,3.2
00-0039919,R.Odunze,WR,6,WAS,5,2,0,0,32,0,0,0,5.2,3.2
00-0040078,B.Smith,RB,6,DET,4,3,0,0,21,0,0,0,5.1,2.1
00-0036945,J.Fields,QB,6,DEN,0,0,31,0,0,0,45,0,4.9,4.9
00-0038606,P.Washington,WR,6,SEA,4,2,0,0,29,0,0,0,4.9,2.9000000000000004
00-0033555,M.Hollins,WR,6,NO,3,2,0,0,28,0,0,0,4.800000000000001,2.8000000000000003
00-0035208,O.Zaccheaus,WR,6,WAS,6,2,4,0,24,0,0,0,4.800000000000001,2.8000000000000003
00-0038976,M.Mims,WR,6,NYJ,3,2,-2,0,30,0,0,0,4.800000000000001,2.8000000000000003
00-0039075,P.Nacua,WR,6,BAL,3,2,0,0,28,0,0,0,4.800000000000001,2.8000000000000003
00-0040719,B.Tuten,RB,6,SEA,3,2,14,0,14,0,0,0,4.800000000000001,2.8000000000000003
00-0036970,K.Pitts,TE,6,BUF,4,3,0,0,18,0,0,0,4.8,1.8
00-0038134,K.Walker,RB,6,JAX,1,1,34,0,3,0,0,0,4.7,3.7
00-0038938,J.Hyatt,WR,6,PHI,5,3,0,0,17,0,0,0,4.7,1.7000000000000002
00-0039165,Z.Charbonnet,RB,6,JAX,1,1,24,0,13,0,0,0,4.7,3.7
00-0039847,T.Johnson,TE,6,PHI,4,2,0,0,27,0,0,0,4.7,2.7
00-0040734,T.Henderson,RB,6,NO,2,1,27,0,9,0,0,0,4.6,3.6
00-0036637,N.Gray,TE,6,DET,2,2,0,0,25,0,0,0,4.5,2.5
00-0033923,K.Hunt,RB,6,DET,1,1,23,0,11,0,0,0,4.4,3.4000000000000004
00-0040129,E.Egbuka,WR,6,SF,4,2,0,0,24,0,0,0,4.4,2.4000000000000004
00-0040162,D.Sampson,RB,6,PIT,2,2,12,0,12,0,0,0,4.4,2.4000000000000004
00-0037740,G.Wilson,WR,6,DEN,8,3,0,0,13,0,0,0,4.3,1.3
00-0034272,M.Valdes-Scantling,WR,6,TB,3,2,0,0,22,0,0,0,4.2,2.2
00-0038551,K.Miller,RB,6,NE,1,1,21,0,11,0,0,0,4.2,3.2
00-0040134,P.Bryant,WR,6,NYJ,2,2,0,0,22,0,0,0,4.2,2.2
00-0040259,G.Larvadain,WR,6,PIT,4,2,0,0,22,0,0,0,4.2,2.2
00-0039901,K.Coleman,WR,6,ATL,6,3,0,0,11,0,0,0,4.1,1.1
00-0030564,D.Hopkins,WR,6,LA,4,2,0,0,20,0,0,0,4,2
00-0036158,J.Dobbins,RB,6,NYJ,1,0,40,0,0,0,0,0,4,4
00-0036252,M.Pittman,WR,6,ARI,3,2,0,0,20,0,0,0,4,2
00-0036626,D.Brown,WR,6,SEA,5,2,7,0,13,0,0,0,4,2
00-0037004,H.Long,TE,6,SEA,3,2,0,0,19,0,0,0,3.9000000000000004,1.9000000000000001
00-0034159,W.Dissly,TE,6,MIA,2,2,0,0,18,0,0,0,3.8,1.8
00-0037746,B.Robinson,RB,6,TB,3,3,0,0,8,0,0,0,3.8,0.8
00-0040784,Q.Judkins,RB,6,PIT,1,0,36,0,0,0,0,0,3.6,3.6
00-0035125,A.Ingold,FB,6,LAC,1,1,3,0,22,0,0,0,3.5,2.5
00-0038393,D.Wicks,WR,6,CIN,2,2,0,0,15,0,0,0,3.5,1.5
